Accession,Virus,Host_agg,Species_agg,vsWuhan,vsTor2,vsMers,vsOC43,vsHKU1,vs229E,vsNL63,MaxSim,Source,Human,Human_prob,Predicted
ARK08635,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.76,36.02,41.61,94.51,62.78,32.04,33.33,94.51,Train,1,0.982385491888068,1
AYR18670,Betacoronavirus sp.],Rats,Beta other,35.95,36.1,40.16,67.49,60.14,33.16,33.12,67.49,Train,0,0.1265739547134574,0
AEN19366,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.61,95.16,62.76,32.17,33.25,95.16,Train,1,0.9756614736154662,1
AVR40342,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.48,94.51,62.83,32.17,33.25,94.51,Train,1,0.9809682131333326,1
AXX83303,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.74,94.29,62.78,32.17,33.25,94.29,Train,1,0.9645071054895874,1
AWW13566,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.48,94.22,62.59,32.17,33.25,94.22,Train,1,0.986499362415988,1
QBP84731,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.8,36.18,41.74,94.58,62.78,32.04,33.38,94.58,Train,1,0.9775625006618032,1
AWW13519,Human coronavirus OC43],Other,hCoVOC43,37.63,36.02,41.48,94.36,62.45,32.17,33.25,94.36,Train,0,0.9485721508222402,1
ARC95203,Porcine hemagglutinating encephalomyelitis virus],Pigs,Beta1,36.18,36.18,40.74,80.37,63.49,32.12,32.66,80.37,Train,0,0.4311890014829229,0
AIX09799,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.48,94.8,62.9,32.3,33.25,94.8,Test,1,0.9854749850735086,1
AWW13511,Human coronavirus OC43],Other,hCoVOC43,37.63,36.02,41.48,94.29,62.37,32.17,33.25,94.29,Train,0,0.9458896609730184,1
AIV41879,Human coronavirus OC43],Homo sapiens,hCoVOC43,36.89,36.02,41.61,94.43,62.69,32.04,33.38,94.43,Train,1,0.9829208599781744,1
AIV41987,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.48,94.73,62.98,32.17,33.25,94.73,Train,1,0.9652371401221668,1
AIV41873,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.61,94.36,62.69,32.3,33.25,94.36,Train,1,0.9695867006747094,1
AQN78664,Human coronavirus OC43],Homo sapiens,hCoVOC43,36.89,36.02,41.61,94.51,62.72,32.04,33.38,94.51,Train,1,0.9723533209154532,1
AVV64341,Porcine hemagglutinating encephalomyelitis virus],Pigs,Beta1,35.68,35.81,40.61,80.29,63.85,31.9,32.59,80.29,Train,0,0.3797408760671428,0
AIV41843,Human coronavirus OC43],Homo sapiens,hCoVOC43,36.89,36.02,41.61,94.51,62.76,32.04,33.38,94.51,Train,1,0.9791911710597204,1
AQN78736,Human coronavirus OC43],Homo sapiens,hCoVOC43,36.89,36.02,41.61,94.44,62.72,32.04,33.38,94.44,Train,1,0.9775705515931176,1
AQN78744,Human coronavirus OC43],Homo sapiens,hCoVOC43,36.89,36.02,41.61,94.44,62.72,32.04,33.38,94.44,Train,1,0.9710905757746994,1
AQN78680,Human coronavirus OC43],Homo sapiens,hCoVOC43,36.89,36.02,41.74,94.51,62.72,32.04,33.38,94.51,Train,1,0.9686403944875616,1
AIV42005,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.48,94.51,62.69,31.91,32.98,94.51,Train,1,0.9670355801814072,1
AXX83321,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.61,94.21,62.63,32.17,33.25,94.21,Test,1,0.9619368432782296,1
AOL02453,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.61,94.73,62.83,32.04,33.25,94.73,Train,1,0.9698090727218004,1
AUF40275,Porcine hemagglutinating encephalomyelitis virus],Pigs,Beta1,35.68,35.81,40.61,80.37,63.85,31.9,32.59,80.37,Train,0,0.3076829402568268,0
ARE29990,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,35.88,41.48,94.65,62.83,32.34,33.33,94.65,Train,1,0.9740033162300338,1
QEG03814,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,35.88,41.48,94.36,62.56,31.91,33.2,94.36,Train,1,0.9812003443065476,1
QEG03767,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,35.88,41.48,94.36,62.56,31.91,33.2,94.36,Test,1,0.9732370336245384,1
QEG03794,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,35.88,41.48,94.29,62.56,31.91,33.2,94.29,Train,1,0.9697258637140695,1
QEG03757,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,35.88,41.48,94.29,62.56,31.91,33.2,94.29,Train,1,0.9744987752521423,1
QEY10633,Dromedary camel coronavirus HKU23],Camels,Beta1,38.42,37.61,41.06,89.78,63.77,32.24,32.32,89.78,Train,0,0.1405979775738305,0
AFG25760,Rat coronavirus],Rats,Beta other,36.3,36.32,38.65,64.28,63.93,32.11,35.75,64.28,Train,0,0.030006428107664,0
YP_003029848,Rat coronavirus Parker],Rats,Beta other,36.3,36.32,38.65,64.28,63.86,32.11,35.75,64.28,Train,0,0.0208834673239101,0
AFG25750,Rat coronavirus],Rats,Beta other,36.69,36.78,38.78,64.35,63.91,31.84,32.17,64.35,Train,0,0.0232777211875358,0
QEG03740,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,35.88,41.48,94.29,62.49,31.91,36.03,94.29,Train,1,0.9785097759718352,1
AIV41861,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.63,36.02,41.61,94.95,62.78,31.91,32.98,94.95,Train,1,0.970089912251553,1
AQN78672,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.98,36.93,41.48,94.58,62.78,32.04,33.47,94.58,Train,1,0.9742070987676577,1
QBP84722,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.5,36.02,41.48,94.51,62.69,32.17,33.38,94.51,Test,1,0.982390203484758,1
QBP84740,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.5,35.88,41.35,94.51,62.69,32.17,33.25,94.51,Train,1,0.978411643718815,1
QBP84704,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.5,35.88,41.35,94.36,62.54,32.17,33.25,94.36,Test,1,0.9743654491064762,1
ATN37896,Murine hepatitis virus],Murine,Beta other,35.99,35.82,31.2,62.62,60.9,31.66,30.49,62.62,Train,0,0.0360861043266701,0
ACN89696,Murine coronavirus RJHM/A],Murine,Beta other,36.65,35.64,37.45,63.3,63.39,31.76,31.44,63.39,Train,0,0.0013631827198878,0
ACN89722,Murine coronavirus repA59/RJHM],Murine,Beta other,36.65,35.64,37.45,63.37,63.39,31.76,31.44,63.39,Test,0,0.0014817525322954,0
ACN89705,Murine coronavirus RA59/SJHM],Murine,Beta other,36.65,35.64,37.45,63.3,63.39,31.76,31.44,63.39,Train,0,0.0016086674829879,0
YP_209233,Murine hepatitis virus strain JHM],Murine,Beta other,36.65,35.52,37.45,63.3,63.39,31.76,31.44,63.39,Train,0,0.001365592703625,0
ACN89763,Murine coronavirus MHV-JHM.IA],Murine,Beta other,36.65,35.64,37.45,63.3,63.39,31.76,31.44,63.39,Train,0,0.0018690166765864,0
AGT51491,Human coronavirus OC43],Homo sapiens,hCoVOC43,37.76,36.41,41.67,95.38,62.54,31.87,36.38,95.38,Train,1,0.9781222928899008,1
ARC95227,Porcine hemagglutinating encephalomyelitis virus],Pigs,Beta1,36.06,35.99,40.53,80.0,63.76,31.72,33.02,80.0,Train,0,0.6797419899289624,1
YP_009113025,Betacoronavirus HKU24],Rats,Other,35.26,35.44,39.77,67.35,60.43,33.24,32.67,67.35,Train,0,0.163509039060005,0
ADN03339,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.85,62.51,99.48,33.16,32.37,99.48,Train,1,0.9870832934854632,1
AGW27863,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.72,62.73,99.56,33.29,32.5,99.56,Train,1,0.9922966508733532,1
ABD75497,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.72,62.65,99.93,33.29,32.5,99.93,Test,1,0.987745158210102,1
ABD75601,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.72,62.65,99.85,33.29,32.5,99.85,Train,1,0.98426829123156,1
ABD75593,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.72,62.73,99.85,33.29,32.5,99.85,Train,1,0.9885904708101578,1
AMN88694,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.59,62.65,99.56,33.29,32.55,99.56,Test,1,0.9893518681893364,1
YP_173238,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.43,34.92,37.72,62.65,100.0,33.29,32.5,100.0,Train,1,0.9882000209659232,1
ABD75529,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.72,62.73,99.85,33.29,32.5,99.85,Train,1,0.9861687854348732,1
AMN88686,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.59,62.65,99.63,33.29,32.55,99.63,Train,1,0.9835476960588014,1
AGT17769,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.72,62.7,99.41,33.29,32.5,99.41,Train,1,0.9943408242321352,1
AGW27872,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.72,62.58,99.48,33.29,32.5,99.48,Train,1,0.9844165685395984,1
ARB07599,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.72,62.73,99.63,33.29,32.5,99.63,Train,1,0.9912220961350532,1
ABD75609,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.43,35.09,37.72,62.58,99.78,33.29,32.5,99.78,Train,1,0.9875484160002522,1
ABD75553,Human coronavirus HKU1],Homo sapiens,hCoVHKU1,35.29,34.92,37.85,62.58,99.85,33.29,32.5,99.85,Train,1,0.9843826882833264,1
QOE77268,Lucheng Rn rat coronavirus],Murine,Other,29.42,29.09,27.91,32.37,31.06,31.65,30.97,32.37,Train,0,0.0112241151562087,0
YP_009380521,Coronavirus AcCoV-JC34],Murine,Other,29.32,28.98,27.91,32.51,30.93,31.9,30.84,32.51,Train,0,0.0040815767193817,0
AXE71621,Feline coronavirus],Feline,Alpha other,32.01,31.53,35.4,33.38,31.87,44.54,41.63,44.54,Train,0,0.0023056509795021,0
QOE77277,Lucheng Rn rat coronavirus],Rats,Other,29.14,28.69,31.02,32.69,30.97,30.45,31.92,32.69,Train,0,0.0041168161734244,0
ACT10896,Feline coronavirus UU8],Feline,Alpha other,32.09,31.7,35.6,36.98,31.82,44.75,41.6,44.75,Train,0,0.0002343032548705,0
QOE77287,Lucheng Rn rat coronavirus],Murine,Other,30.08,28.35,30.76,32.44,31.51,30.28,32.47,32.47,Test,0,0.0010698329162271,0
QDM36987,Feline coronavirus],Feline,Alpha other,31.38,30.67,33.0,32.82,31.18,44.78,46.12,46.12,Train,0,0.0008810582674164,0
YP_009336484,Lucheng Rn rat coronavirus],Rats,Other,29.42,28.63,30.94,31.58,31.31,30.06,32.84,32.84,Train,0,0.0104315210514201,0
ACT10854,Feline coronavirus RM],Feline,Alpha other,30.97,32.81,31.73,33.16,31.87,44.14,42.15,44.14,Train,0,4.504963150207536e-06,0
YP_001718612,Miniopterus bat coronavirus HKU8],Bat,Other,31.59,35.64,34.7,32.68,31.49,50.0,46.91,50.0,Train,0,0.0378364934868745,0
APD51507,229E-related bat coronavirus],Bat,hCoV229E,32.4,31.99,36.07,34.06,32.46,72.9,64.99,72.9,Train,0,0.7024974002802172,1
ASU62488,Feline coronavirus],Feline,Alpha other,31.44,31.03,35.31,37.52,32.33,44.3,45.35,45.35,Train,0,3.70387942522444e-05,0
AJO26973,Feline coronavirus],Feline,Alpha other,31.4,31.29,32.69,36.79,32.23,44.11,45.04,45.04,Train,0,1.3782083349993765e-05,0
ACT10865,Feline coronavirus UU11],Feline,Alpha other,32.26,31.04,32.15,32.33,31.29,44.59,45.92,45.92,Train,0,0.0001667786786601,0
AJO27013,Feline coronavirus],Feline,Alpha other,31.27,31.04,32.52,36.61,31.75,43.94,45.12,45.12,Train,0,9.504831229962256e-06,0
ACT10937,Feline coronavirus UU10],Feline,Alpha other,32.26,31.04,32.15,32.33,31.29,44.67,41.75,44.67,Train,0,8.71023370006253e-05,0
APD51499,229E-related bat coronavirus],Bat,hCoV229E,31.93,31.41,36.07,34.11,33.16,74.04,65.4,74.04,Train,0,0.1260775230792665,0
AJO26993,Feline coronavirus],Feline,Alpha other,31.27,31.04,32.52,36.61,31.75,43.94,45.04,45.04,Train,0,1.2665952604550334e-05,0
AMD11130,Feline coronavirus],Feline,Alpha other,30.93,30.92,31.77,34.47,32.21,44.36,45.8,45.8,Train,0,1.586540142250155e-06,0
AMD11186,Feline coronavirus],Feline,Alpha other,30.93,30.92,31.77,34.47,32.08,44.38,45.84,45.84,Test,0,1.5704217777964618e-06,0
AMD11219,Feline coronavirus],Feline,Alpha other,30.93,30.92,31.77,34.47,32.21,44.36,45.84,45.84,Train,0,3.2790009617246696e-06,0
AMD11175,Feline coronavirus],Feline,Alpha other,30.93,30.92,31.77,34.47,32.21,44.36,45.84,45.84,Train,0,1.3745446944293068e-06,0
AMD11142,Feline coronavirus],Feline,Alpha other,30.93,30.92,31.77,34.47,32.21,44.36,45.84,45.84,Train,0,1.1766542716994048e-06,0
AMD11153,Feline coronavirus],Feline,Alpha other,30.93,30.92,31.77,34.47,32.21,44.36,45.84,45.84,Test,0,1.046149630725638e-06,0
AMD11197,Feline coronavirus],Feline,Alpha other,30.93,30.92,31.77,34.47,32.08,44.38,45.84,45.84,Train,0,2.06187379833209e-06,0
AMD11230,Feline coronavirus],Feline,Alpha other,30.93,30.92,31.77,34.47,32.21,44.36,45.84,45.84,Train,0,8.855971963735134e-07,0
ASB16887,Feline coronavirus],Feline,Alpha other,31.31,31.82,35.96,37.33,35.76,44.51,45.93,45.93,Train,0,1.7876284008439997e-06,0
AMD11208,Feline coronavirus],Feline,Alpha other,30.93,30.8,31.73,34.47,32.21,44.54,45.76,45.76,Train,0,2.7986332963468607e-06,0
ADL71497,Feline coronavirus UU34],Feline,Alpha other,31.13,31.2,35.43,37.13,36.16,44.23,45.6,45.6,Train,0,3.288203324064053e-06,0
AJO27003,Feline coronavirus],Feline,Alpha other,31.14,30.92,32.4,36.44,31.63,43.94,45.04,45.04,Test,0,6.488324840357404e-06,0
ADL71476,Feline coronavirus UU24],Feline,Alpha other,32.35,31.5,32.26,37.0,35.87,43.9,45.74,45.74,Train,0,1.099513924629051e-06,0
ADC35472,Feline coronavirus UU23],Feline,Alpha other,31.04,30.3,34.72,33.25,34.92,44.32,46.35,46.35,Train,0,0.0033607344342316,0
NP_073551,Human coronavirus 229E],Homo sapiens,hCoV229E,31.07,34.8,35.82,32.64,33.29,100.0,64.13,100.0,Train,1,0.9091458886256024,1
AIA62220,BtMf-AlphaCoV/HuB2013],Bat,Other,31.77,31.02,34.26,32.34,31.52,50.38,47.31,50.38,Train,0,0.0085085676540649,0
AFR79257,Human coronavirus 229E],Homo sapiens,hCoV229E,31.19,34.8,35.98,32.57,33.29,94.8,63.22,94.8,Train,1,0.8256859362084228,1
AGT21360,Human coronavirus 229E],Homo sapiens,hCoV229E,31.19,34.8,35.98,32.57,33.29,95.57,63.22,95.57,Train,1,0.8130696316738013,1
ADC35461,Feline coronavirus UU22],Feline,Alpha other,31.04,30.3,34.88,33.78,34.92,44.48,46.51,46.51,Train,0,0.0019176312862958,0
AGT21367,Human coronavirus 229E],Homo sapiens,hCoV229E,31.19,34.8,35.98,32.57,33.29,95.4,63.22,95.4,Train,1,0.8233230025546726,1
YP_009199790,BtRf-AlphaCoV/HuB2013],Bat,Alpha other,31.45,30.26,31.28,33.38,32.57,51.11,46.97,51.11,Train,0,0.0120096940563635,0
ACT10916,Feline coronavirus UU15],Feline,Alpha other,30.54,30.73,36.44,33.04,35.97,44.33,45.28,45.28,Train,0,4.732774762643243e-06,0
AGT21345,Human coronavirus 229E],Homo sapiens,hCoV229E,31.19,34.8,35.98,32.57,33.29,95.4,63.22,95.4,Train,1,0.83491163470554,1
AFR79250,Human coronavirus 229E],Homo sapiens,hCoV229E,31.19,34.8,35.98,32.57,33.29,94.8,63.22,94.8,Train,1,0.8468557934018416,1
ARB07425,Human coronavirus 229E],Homo sapiens,hCoV229E,31.19,34.8,35.98,32.57,33.29,94.8,63.3,94.8,Train,1,0.8190307707306046,1
ADO39850,Feline coronavirus UU30],Feline,Alpha other,31.23,30.67,35.36,33.55,32.11,44.7,41.45,44.7,Train,0,9.233037087130795e-05,0
AJO26983,Feline coronavirus],Feline,Alpha other,31.36,31.17,32.65,36.61,32.22,43.99,45.01,45.01,Train,0,1.4131423837284868e-05,0
ARK08620,Human coronavirus 229E],Homo sapiens,hCoV229E,31.32,34.8,35.98,32.57,33.29,94.12,63.1,94.12,Train,1,0.7826915770179448,1
ADL71486,Feline coronavirus UU31],Feline,Alpha other,31.48,30.96,35.74,37.33,32.15,44.59,45.57,45.57,Train,0,7.399256058415949e-05,0
QJY77954,Human coronavirus 229E],Homo sapiens,hCoV229E,31.32,34.8,35.98,32.57,33.29,94.2,63.18,94.2,Train,1,0.816427145873579,1
ARK08642,Human coronavirus 229E],Homo sapiens,hCoV229E,31.32,34.8,35.98,32.57,33.29,94.29,63.27,94.29,Train,1,0.8332925885756332,1
ARX11396,Human coronavirus 229E],Homo sapiens,hCoV229E,31.19,34.8,35.98,32.57,33.29,94.8,63.3,94.8,Train,1,0.8391842177163563,1
AEK25521,Feline coronavirus UU54],Feline,Alpha other,31.19,31.16,35.47,33.24,31.69,43.98,45.77,45.77,Train,0,2.3549703971881637e-05,0
QJY77978,Human coronavirus 229E],Homo sapiens,hCoV229E,31.32,34.8,35.98,32.57,33.29,94.12,63.01,94.12,Train,1,0.8877774278333612,1
ADL71455,Feline coronavirus UU18],Feline,Alpha other,31.62,31.2,35.63,36.52,36.05,44.76,45.54,45.54,Train,0,2.500209840357073e-06,0
AST12964,Human coronavirus 229E],Homo sapiens,hCoV229E,31.07,34.64,35.82,32.44,33.16,94.03,62.93,94.03,Train,1,0.7627679794348508,1
QJY77970,Human coronavirus 229E],Homo sapiens,hCoV229E,31.1,34.8,35.98,32.1,32.94,93.18,62.59,93.18,Train,1,0.9512946752975942,1
QJY77946,Human coronavirus 229E],Homo sapiens,hCoV229E,31.45,30.95,35.98,32.7,33.42,93.86,62.84,93.86,Train,1,0.9507536022040038,1
YP_009199609,BtMr-AlphaCoV/SAX2011],Bat,Alpha other,30.2,30.36,35.44,33.12,32.08,49.62,46.0,49.62,Train,0,0.0375000523710485,0
ACT10927,Feline coronavirus UU16],Feline,Alpha other,31.23,30.75,34.98,35.95,35.82,43.61,44.72,44.72,Train,0,0.0879245067683803,0
ALA50256,Camel alphacoronavirus],Camels,hCoV229E,31.54,35.13,36.71,33.46,32.94,94.29,64.6,94.29,Train,0,0.6230707073796342,1
QEO75985,Human coronavirus 229E],Homo sapiens,hCoV229E,31.07,34.64,35.82,32.44,33.16,94.12,63.33,94.12,Train,1,0.8633599502431966,1
QEG03785,Human coronavirus 229E],Homo sapiens,hCoV229E,31.07,34.64,35.82,32.44,33.16,94.12,63.33,94.12,Test,1,0.8420731906873828,1
AUG98130,Feline coronavirus],Feline,Alpha other,30.36,30.55,31.27,33.03,36.01,44.37,45.66,45.66,Train,0,5.464205599573315e-05,0
ADO39817,Feline coronavirus UU40],Feline,Alpha other,31.35,30.92,35.42,37.0,32.41,44.34,45.58,45.58,Train,0,1.5601400163533224e-06,0
YP_009328935,NL63-related bat coronavirus],Bat,Other,32.25,31.89,34.89,32.37,32.28,55.76,51.19,55.76,Train,0,0.0178425918146572,0
YP_009194639,Camel alphacoronavirus],Camels,hCoV229E,31.54,35.13,36.71,33.33,32.94,94.46,64.6,94.46,Test,0,0.6229429303576068,1
AUG98141,Feline coronavirus],Feline,Alpha other,30.49,30.43,31.52,33.03,36.01,44.17,45.38,45.38,Train,0,7.619630154611853e-05,0
AUG98119,Feline coronavirus],Feline,Alpha other,30.49,30.43,31.52,33.03,36.01,44.37,45.74,45.74,Test,0,9.392327084983552e-05,0
QHA24703,Rhinolophus affinis bat coronavirus HKU2-related],Bat,Other,32.05,32.93,31.22,31.92,30.34,32.44,33.18,33.18,Train,0,0.6035235374683753,1
ARA15429,Human coronavirus 229E],Homo sapiens,hCoV229E,30.94,34.48,35.98,32.32,33.03,94.2,63.27,94.2,Train,1,0.7937393478306873,1
ADO39839,Feline coronavirus UU20],Feline,Alpha other,31.4,30.67,35.4,36.61,35.82,44.54,45.5,45.5,Train,0,4.554990820814948e-06,0
ALA50137,Camel alphacoronavirus],Camels,hCoV229E,31.41,34.97,36.71,33.33,32.94,94.54,64.6,94.54,Train,0,0.527202284557003,1
AGT52080,Feline coronavirus],Feline,Alpha other,31.67,31.39,35.77,36.92,32.38,44.44,45.4,45.4,Train,0,0.0021350422524094,0
ALA50249,Camel alphacoronavirus],Camels,hCoV229E,31.41,34.97,36.71,33.33,32.94,94.2,64.6,94.2,Test,0,0.6057636385254641,1
ALA50165,Camel alphacoronavirus],Camels,hCoV229E,31.41,34.97,36.71,33.33,32.94,94.37,64.6,94.37,Train,0,0.6322892693466226,1
ALA50130,Camel alphacoronavirus],Camels,hCoV229E,31.41,34.97,36.71,33.33,32.94,94.46,64.6,94.46,Test,0,0.6025279606202982,1
ALA50088,Camel alphacoronavirus],Camels,hCoV229E,31.41,34.97,36.71,33.33,32.94,94.37,64.6,94.37,Train,0,0.5593074570987512,1
ATI09437,Camel alphacoronavirus],Camels,hCoV229E,31.41,34.97,36.55,33.33,32.94,94.29,64.6,94.29,Train,0,0.5059248871958637,1
ACT10970,Feline coronavirus UU9],Feline,Alpha other,31.23,31.08,32.17,37.15,32.59,44.31,41.33,44.31,Train,0,0.0002672425158252,0
ALA50151,Camel alphacoronavirus],Camels,hCoV229E,31.41,34.97,36.71,33.33,32.94,94.37,64.6,94.37,Train,0,0.6645635268775393,1
ADL71466,Feline coronavirus UU21],Feline,Alpha other,31.47,31.44,34.55,33.07,34.92,43.93,46.17,46.17,Test,0,0.978649120084595,1
ALA50123,Camel alphacoronavirus],Camels,hCoV229E,31.41,34.97,36.55,33.33,32.94,94.2,64.51,94.2,Train,0,0.5728671247270422,1
ASU62499,Feline coronavirus],Feline,Alpha other,30.75,31.8,32.71,33.6,35.93,44.93,46.01,46.01,Train,0,0.0919666582977453,0
AFI49431,Alpaca respiratory coronavirus],Bovinae other,hCoV229E,31.28,34.8,36.71,33.33,32.94,94.37,64.6,94.37,Train,0,0.687355274335058,1
ACT10906,Feline coronavirus UU5],Feline,Alpha other,30.18,30.24,31.27,31.49,35.7,44.13,44.53,44.53,Train,0,3.373267290465954e-06,0
AEK25511,Feline coronavirus UU47],Feline,Alpha other,30.75,30.71,35.56,36.64,31.4,43.72,43.3,43.72,Train,0,1.4467878772516453e-05,0
ACT10959,Feline coronavirus UU3],Feline,Alpha other,30.41,31.05,31.32,34.34,31.95,44.59,45.38,45.38,Train,0,2.1261308301700297e-06,0
ALA50144,Camel alphacoronavirus],Camels,hCoV229E,31.15,34.64,36.39,33.07,32.67,94.12,64.43,94.12,Test,0,0.5834338897210031,1
ADO39828,Feline coronavirus UU19],Feline,Alpha other,35.32,30.53,35.02,37.17,36.27,44.48,41.13,44.48,Train,0,2.6697552268812512e-06,0
YP_001552236,Rhinolophus bat coronavirus HKU2],Bat,Other,31.14,30.72,28.72,30.36,30.6,30.03,35.58,35.58,Train,0,0.1204075348589774,0
AYF53093,Feline alphacoronavirus 1],Feline,Alpha other,35.67,30.71,35.45,36.82,35.93,44.34,45.44,45.44,Train,0,1.5398035011957598e-05,0
ACT10887,Feline coronavirus UU4],Feline,Alpha other,31.37,30.35,31.81,32.55,31.96,44.77,41.78,44.77,Train,0,0.0247615106121261,0
AFU92113,Rousettus bat coronavirus HKU10],Bat,Other,31.13,31.81,30.02,35.5,33.42,49.53,46.52,49.53,Test,0,0.058517334874307,0
ADL71446,Feline coronavirus UU17],Feline,Alpha other,35.15,29.89,35.7,37.41,35.87,44.25,45.4,45.4,Train,0,2.523955691806258e-06,0
YP_006908642,Rousettus bat coronavirus HKU10],Bat,Other,31.13,31.81,30.02,35.5,33.42,49.44,46.22,49.44,Train,0,0.0722707150507622,0
APD51491,NL63-related bat coronavirus],Bat,Other,30.74,30.92,35.61,33.94,32.14,52.11,47.57,52.11,Train,0,0.0010573077876242,0
AYR18455,Alphacoronavirus sp.],Bat,Alpha other,36.38,36.62,34.38,31.75,32.03,48.81,45.1,48.81,Train,0,0.0045361104742689,0
ABQ57216,Rhinolophus bat coronavirus HKU2],Bat,Other,31.23,30.73,29.1,29.43,30.69,30.03,35.81,35.81,Train,0,0.1535222318202388,0
ABQ57224,Rhinolophus bat coronavirus HKU2],Bat,Other,31.23,30.73,29.1,30.07,30.69,30.03,35.81,35.81,Train,0,0.118137856052844,0
AIA62271,Alphacoronavirus BtMs-AlphaCoV/GS2013],Bat,Alpha other,29.09,28.52,30.66,32.73,32.4,51.41,48.14,51.41,Train,0,0.0342192097705466,0
QHA24724,Hipposideros pomona bat coronavirus CHB25],Bat,Other,35.15,35.45,35.47,34.94,32.44,50.9,47.76,50.9,Train,0,0.0053388060043786,0
AYR18418,Alphacoronavirus sp.],Bat,Alpha other,36.45,36.45,34.37,31.63,31.19,48.32,45.73,48.32,Train,0,0.0007274210066153,0
AYR18555,Alphacoronavirus sp.],Bat,Alpha other,36.45,36.45,34.6,31.63,31.19,48.32,45.73,48.32,Train,0,0.0007556431288816,0
AYR18585,Alphacoronavirus sp.],Bat,Alpha other,36.45,36.45,34.37,31.63,31.33,48.32,45.8,48.32,Train,0,0.0009078608077123,0
QHA24665,Rousettus aegyptiacus bat coronavirus 229E-related],Bat,Other,30.4,34.25,35.42,31.94,32.16,75.75,67.95,75.75,Train,0,0.022006627891486,0
QJF53977,Swine acute diarrhea syndrome coronavirus],Pigs,Other,30.86,31.12,30.51,30.74,29.97,31.32,35.58,35.58,Train,0,0.0052626724158793,0
QHA24696,Scotophilus kuhlii bat coronavirus 512-related],Bat,Other,36.04,36.28,35.81,32.02,32.61,47.37,44.53,47.37,Test,0,0.0009964403430192,0
AZF86130,Alphacoronavirus Bat-CoV/P.kuhlii/Italy/206679-3/2010],Bat,Alpha other,30.06,29.74,35.53,32.81,30.9,48.07,44.27,48.07,Test,0,0.0223374851296944,0
AYR18442,Alphacoronavirus sp.],Bat,Alpha other,36.38,36.27,35.18,32.15,34.63,48.85,44.12,48.85,Test,0,0.07123770856056,0
QNL24139,Swine acute diarrhea syndrome coronavirus],Pigs,Other,30.73,30.99,30.56,30.61,29.85,31.16,35.41,35.41,Train,0,0.0050211513282071,0
AYR18579,Alphacoronavirus sp.],Bat,Alpha other,35.91,36.27,35.59,32.31,31.76,48.83,45.92,48.83,Train,0,0.0007110896104264,0
AYR18461,Alphacoronavirus sp.],Bat,Alpha other,35.91,36.27,35.84,32.31,31.76,48.92,45.93,48.92,Train,0,0.0007341165787516,0
AYR18537,Alphacoronavirus sp.],Bat,Alpha other,35.73,36.09,35.59,32.18,31.63,48.83,45.92,48.83,Train,0,0.0003946492437899,0
AYR18448,Alphacoronavirus sp.],Bat,Alpha other,36.27,36.27,34.53,31.49,31.06,48.23,45.65,48.23,Train,0,0.0006999163860494,0
QEH62669,Swine enteric alphacoronavirus],Pigs,Alpha other,30.96,31.31,30.56,30.74,30.1,31.32,35.58,35.58,Test,0,0.003881535960354,0
