Accession,Slide,Human,Human_prob,Source
ASU89955,slide3,0,0.5936214755560227,Train
ABQ57224,slide1,0,7.393387323739988e-10,Train
ABQ57224,slide2,0,9.676510792167915e-07,Train
ABQ57224,slide3,0,0.13059380416199814,Train
AJP67420,slide1,0,4.4657901410219565e-08,Train
AJP67420,slide2,0,0.00394978611689081,Train
AJP67420,slide3,0,3.04269401060475e-06,Train
AKJ21929,slide1,0,4.748233467244169e-08,Train
AKJ21929,slide2,0,0.0013629323951896118,Train
AKJ21929,slide3,0,2.5640447806767753e-06,Train
AY279354,slide1,1,0.6286504782233924,Train
AY279354,slide2,1,0.6567929943696912,Train
AY279354,slide3,1,0.7473053356419396,Train
QOE77287,slide1,0,1.645543740462297e-08,Train
QOE77287,slide2,0,0.0009382173064072939,Train
QOE77287,slide3,0,0.050268782673389314,Train
AXX83369,slide1,1,0.9418316200699091,Train
AXX83369,slide2,1,0.9429661094476052,Train
AXX83369,slide3,1,0.9628366796817541,Train
AYR18467,slide1,0,7.925644963845291e-05,Train
AYR18467,slide2,0,1.2992755452995148e-12,Train
AYR18467,slide3,0,2.0436112542290602e-07,Train
KP886809,slide1,0,0.001667665926702658,Train
KP886809,slide2,0,0.09317054024322599,Train
KP886809,slide3,0,3.5340670167939904e-05,Train
AHY22545,slide1,0,0.6459007101204387,Train
AHY22545,slide2,0,0.6602254571763176,Train
AHY22545,slide3,0,0.5465036605175185,Train
ASU90791,slide1,0,0.497894234434509,Train
ASU90791,slide2,0,0.5244629186596464,Train
ASU90791,slide3,0,0.4855050091693705,Train
ANA67909,slide1,0,4.2548179148417324e-08,Train
ANA67909,slide2,0,0.0006505878957406001,Train
ANA67909,slide3,0,5.7729200004831314e-06,Train
ACN89705,slide1,0,0.0008658939501231445,Train
ACN89705,slide2,0,0.0028081362951736266,Train
ACN89705,slide3,0,0.006154504139714735,Train
ARC95203,slide1,0,0.2391483756241099,Train
ARC95203,slide2,0,0.12418421326359604,Train
ARC95203,slide3,0,0.014445983013193811,Train
AFO11507,slide1,0,0.044814432542993596,Train
AFO11507,slide2,0,0.2140310952271596,Train
AFO11507,slide3,0,0.002181103919407818,Train
QKV43817,slide1,0,1.371537086274225e-07,Train
QKV43817,slide2,0,2.5176883066021305e-06,Train
QKV43817,slide3,0,0.00532198134272035,Train
ACT10937,slide1,0,8.554469863852517e-14,Train
ACT10937,slide2,0,1.1134694268884555e-05,Train
ACT10937,slide3,0,7.022878232680959e-11,Train
ARX11396,slide1,1,0.5713000025942961,Train
ARX11396,slide2,1,0.623169909845947,Train
ARX11396,slide3,1,0.7418267571986262,Train
QBF80554,slide1,1,0.6914123905222244,Train
QBF80554,slide2,1,0.5610559727415192,Train
QBF80554,slide3,1,0.5606548019683153,Train
QLE11825,slide1,0,1.285588276915556e-05,Train
QLE11825,slide2,0,1.1951154203295352e-07,Train
QLE11825,slide3,0,0.0001993442382660611,Train
QCC26588,slide1,0,3.627376830830306e-06,Train
QCC26588,slide2,0,0.006909735871620269,Train
QCC26588,slide3,0,3.790597145469321e-08,Train
YP_009072440,slide1,0,6.527509354077073e-06,Train
YP_009072440,slide2,0,0.02236385481412564,Train
YP_009072440,slide3,0,0.00764530574434304,Train
QJY77946,slide1,1,0.9241330361374125,Train
QJY77946,slide2,1,0.382775437314435,Train
QJY77946,slide3,1,0.620292873607029,Train
QBF80488,slide1,1,0.5451737205846517,Train
QBF80488,slide2,1,0.655000948780782,Train
QBF80488,slide3,1,0.7296039843552218,Train
AYR18418,slide1,0,0.050159686169636966,Train
AYR18418,slide2,0,0.0019362009406609568,Train
AYR18418,slide3,0,6.440101219568487e-08,Train
ABD75625,slide1,1,0.9506512868568083,Train
ABD75625,slide2,1,0.9996782121375435,Train
ABD75625,slide3,1,0.8130719549499837,Train
QKV43787,slide1,0,1.6775772212605577e-07,Train
QKV43787,slide2,0,1.1057956715476899e-05,Train
QKV43787,slide3,0,0.007345668729756667,Train
QAY31031,slide1,0,9.663948399393729e-08,Train
QAY31031,slide2,0,1.8619058548473842e-06,Train
QAY31031,slide3,0,0.003128823352852868,Train
QCQ19978,slide1,0,2.4898170009846416e-07,Train
QCQ19978,slide2,0,0.0014070690067838182,Train
QCQ19978,slide3,0,3.1511200258053842e-06,Train
FJ588686,slide1,0,0.013217057852398512,Train
FJ588686,slide2,0,0.02971597766372387,Train
FJ588686,slide3,0,0.0008493850934596759,Train
AYR18424,slide1,0,0.0004900715700733548,Train
AYR18424,slide2,0,1.4848734461529398e-12,Train
AYR18424,slide3,0,1.5178304450235775e-06,Train
ASU90076,slide1,0,0.508288034415679,Train
ASU90076,slide2,0,0.6279046269141874,Train
ASU90076,slide3,0,0.567891494467642,Train
ANI85740,slide1,0,5.893265824633929e-08,Train
ANI85740,slide2,0,0.0020328929977906163,Train
ANI85740,slide3,0,1.732312236934861e-06,Train
AY613952,slide1,0,0.543344231540106,Train
AY613952,slide2,0,0.5430176404235769,Train
AY613952,slide3,0,0.43948569009152827,Train
AY686863,slide1,0,0.6855591545497661,Train
AY686863,slide2,0,0.44395557988964307,Train
AY686863,slide3,0,0.32060125979900844,Train
ABD75609,slide1,1,0.9457749499602551,Train
ABD75609,slide2,1,0.9927301378852865,Train
ABD75609,slide3,1,0.9248464571719891,Train
ANI85818,slide1,0,7.110540568551272e-08,Train
ANI85818,slide2,0,0.00302891815022253,Train
ANI85818,slide3,0,5.010880396104923e-06,Train
DQ412615,slide1,1,0.6685476203994662,Train
DQ412615,slide2,1,0.5606110327996945,Train
DQ412615,slide3,1,0.6469323845396863,Train
QCQ19870,slide1,0,1.5393065762426726e-07,Train
QCQ19870,slide2,0,0.00200248321147855,Train
QCQ19870,slide3,0,1.1736136706822494e-06,Train
ACT10896,slide1,0,4.1813832603700067e-13,Train
ACT10896,slide2,0,5.417538750276285e-06,Train
ACT10896,slide3,0,8.868633156076256e-12,Train
AQW35013,slide1,0,5.7741581596802643e-08,Train
AQW35013,slide2,0,0.005128748862624736,Train
AQW35013,slide3,0,3.2475921351331015e-06,Train
ANF29184,slide1,1,0.6421073601829976,Train
ANF29184,slide2,1,0.6252747155710829,Train
ANF29184,slide3,1,0.5472090765013768,Train
AXY04083,slide1,0,6.3148630245345625e-06,Train
AXY04083,slide2,0,0.009548132811044946,Train
AXY04083,slide3,0,5.111154358009337e-10,Train
AZL47192,slide1,0,8.009899277450067e-08,Train
AZL47192,slide2,0,2.1198058073941914e-06,Train
AZL47192,slide3,0,0.014328178496670408,Train
AIV41801,slide1,1,0.9704696302097499,Train
AIV41801,slide2,1,0.9665866108557744,Train
AIV41801,slide3,1,0.9780214343128255,Train
AVU05396,slide1,0,5.42339054484988e-08,Train
AVU05396,slide2,0,0.002216595658927472,Train
AVU05396,slide3,0,3.943186477938929e-06,Train
KY417151,slide1,0,0.05601727664694023,Train
KY417151,slide2,0,0.06989644211445063,Train
KY417151,slide3,0,0.13560599117131714,Train
ABD75593,slide1,1,0.9582020799385055,Train
ABD75593,slide2,1,0.9953279882084204,Train
ABD75593,slide3,1,0.9369019268867421,Train
APX55511,slide1,0,1.4745337384110485e-09,Train
APX55511,slide2,0,0.00017461847111532652,Train
APX55511,slide3,0,0.006144543067593105,Train
AVI15000,slide1,0,0.3574870040420967,Train
AVI15000,slide2,0,0.1076547422159685,Train
AVI15000,slide3,0,0.2641924498056122,Train
AKJ21851,slide1,0,9.288456793691368e-08,Train
AKJ21851,slide2,0,0.0017713771949630943,Train
AKJ21851,slide3,0,3.540453646719455e-06,Train
AKJ22133,slide1,0,1.3120300739744926e-07,Train
AKJ22133,slide2,0,0.0024465939055579623,Train
AKJ22133,slide3,0,2.950041513349946e-06,Train
YP_003858584,slide1,0,0.22939140956354173,Train
YP_003858584,slide2,0,0.00019339630457709155,Train
YP_003858584,slide3,0,0.00029731934091072656,Train
YP_009389425,slide1,0,7.869558822469354e-05,Train
YP_009389425,slide2,0,0.0001379974663889339,Train
YP_009389425,slide3,0,3.0657370001180843e-07,Train
ASU90175,slide1,0,0.6020473681121293,Train
ASU90175,slide2,0,0.5323339715545848,Train
ASU90175,slide3,0,0.5885651437980024,Train
AUM60024,slide1,0,2.648718107626962e-05,Train
AUM60024,slide2,0,8.299263845949725e-05,Train
AUM60024,slide3,0,0.025312026476527607,Train
ACT10927,slide1,0,4.3932346959755467e-07,Train
ACT10927,slide2,0,8.797940979038212e-08,Train
ACT10927,slide3,0,0.0013860519432818612,Train
ART84250,slide1,0,7.893749639763233e-09,Train
ART84250,slide2,0,0.0018958831967770071,Train
ART84250,slide3,0,0.0005699741392562941,Train
AUJ79484,slide1,0,5.285504718424775e-08,Train
AUJ79484,slide2,0,0.0022118033708812225,Train
AUJ79484,slide3,0,2.3302774813005094e-06,Train
AYR18567,slide1,0,0.0001697613697579008,Train
AYR18567,slide2,0,7.664719750031934e-13,Train
AYR18567,slide3,0,9.380285896843159e-08,Train
KC881006,slide1,0,0.047897684072337486,Train
KC881006,slide2,0,0.050304777409226356,Train
KC881006,slide3,0,0.15669960178932804,Train
AVU05445,slide1,0,6.880635820391868e-08,Train
AVU05445,slide2,0,1.5454762836649015e-06,Train
AVU05445,slide3,0,0.012004918224353426,Train
YP_001552236,slide1,0,7.005606695172893e-10,Train
YP_001552236,slide2,0,2.6987547404580018e-06,Train
YP_001552236,slide3,0,0.13968926259602418,Train
ABG47052,slide1,0,0.515361616824986,Train
ABG47052,slide2,0,0.12211578360671788,Train
ABG47052,slide3,0,4.995761486382477e-09,Train
ACN89696,slide1,0,0.0005941272291106868,Train
ACN89696,slide2,0,0.0028540193319586938,Train
ACN89696,slide3,0,0.0062814873334962095,Train
QCQ19882,slide1,0,1.4502645916077158e-07,Train
QCQ19882,slide2,0,0.005562639368464337,Train
QCQ19882,slide3,0,3.1592228321721844e-06,Train
QCQ19954,slide1,0,3.2723232690986645e-07,Train
QCQ19954,slide2,0,0.00210072671048657,Train
QCQ19954,slide3,0,2.854278010445336e-06,Train
ATY72306,slide1,0,1.915031943758266e-07,Train
ATY72306,slide2,0,0.0032426551676336445,Train
ATY72306,slide3,0,2.3693763775633166e-06,Train
KY417149,slide1,0,0.010738219125541404,Train
KY417149,slide2,0,0.020769842724928107,Train
KY417149,slide3,0,0.0009024134959423221,Train
ALR84908,slide1,0,2.1079329224176785e-07,Train
ALR84908,slide2,0,4.94035574656622e-07,Train
ALR84908,slide3,0,0.059956418438088015,Train
AXN73514,slide1,1,0.6093210178440803,Train
AXN73514,slide2,1,0.5555497472218123,Train
AXN73514,slide3,1,0.5536834845363112,Train
QOU08497,slide1,0,0.5897983195034892,Train
QOU08497,slide2,0,0.573572104372459,Train
QOU08497,slide3,0,0.5986909517533887,Train
FJ882950,slide1,1,0.6190808584696508,Train
FJ882950,slide2,1,0.7227719776539493,Train
FJ882950,slide3,1,0.8064807206296349,Train
AKN24749,slide1,1,0.517815872299235,Train
AKN24749,slide2,1,0.6431409426222374,Train
AKN24749,slide3,1,0.5514170218819043,Train
QCQ20062,slide1,0,1.0997047922113016e-07,Train
QCQ20062,slide2,0,0.0024512920397717847,Train
QCQ20062,slide3,0,2.3578837786173144e-06,Train
AAL40400,slide1,0,0.1438205772712559,Train
AAL40400,slide2,0,0.3570476584795676,Train
AAL40400,slide3,0,0.19830675905803397,Train
QHD43124,slide1,0,9.195070689557223e-08,Train
QHD43124,slide2,0,6.073952175612527e-07,Train
QHD43124,slide3,0,0.0041639140094149535,Train
ASA69724,slide1,0,8.079965445582713e-09,Train
ASA69724,slide2,0,0.00020402008796088333,Train
ASA69724,slide3,0,0.00021350454717722697,Train
ACA52157,slide1,0,2.0639356915210167e-07,Train
ACA52157,slide2,0,5.388582615893757e-05,Train
ACA52157,slide3,0,0.0004246482790205641,Train
QBO24663,slide1,0,3.57414814878624e-08,Train
QBO24663,slide2,0,0.0035290712064718357,Train
QBO24663,slide3,0,4.929194090143814e-06,Train
AY572037,slide1,0,0.6373307236847604,Train
AY572037,slide2,0,0.5618116095714005,Train
AY572037,slide3,0,0.3824610136207343,Train
KJ473813,slide1,0,4.926895339229704e-05,Train
KJ473813,slide2,0,0.00015528104185009208,Train
KJ473813,slide3,0,0.04954334533713928,Train
AID56883,slide1,0,6.665350305543348e-08,Train
AID56883,slide2,0,0.0027838910442909083,Train
AID56883,slide3,0,3.5063081307800676e-06,Train
AXN92228,slide1,1,0.4772723552328759,Train
AXN92228,slide2,1,0.5374643918817851,Train
AXN92228,slide3,1,0.5774574114504478,Train
AID56667,slide1,0,8.00300337672566e-08,Train
AID56667,slide2,0,3.682054509815995e-06,Train
AID56667,slide3,0,0.023979580165688186,Train
QCQ19846,slide1,0,7.758193874463337e-08,Train
QCQ19846,slide2,0,0.002998370338303873,Train
QCQ19846,slide3,0,7.7086106094686e-06,Train
AYR18406,slide1,0,0.0005501417011029687,Train
AYR18406,slide2,0,7.0728023582512454e-12,Train
AYR18406,slide3,0,7.039382614277162e-08,Train
AKJ21785,slide1,0,6.620024705672518e-08,Train
AKJ21785,slide2,0,0.0024848150887753456,Train
AKJ21785,slide3,0,2.45441321346933e-06,Train
QKV43775,slide1,0,1.6509400414678324e-07,Train
QKV43775,slide2,0,5.576075955626728e-06,Train
QKV43775,slide3,0,0.016206742200236438,Train
QBM11748,slide1,0,0.3441860838481787,Train
QBM11748,slide2,0,0.34289981818857185,Train
QBM11748,slide3,0,0.46458367197656697,Train
APR64495,slide1,0,4.27333731395813e-07,Train
APR64495,slide2,0,8.817543602334897e-07,Train
APR64495,slide3,0,0.002631278528081824,Train
ANI85800,slide1,0,8.701401218171805e-08,Train
ANI85800,slide2,0,0.004586172309876291,Train
ANI85800,slide3,0,6.814990938560941e-06,Train
QEG03814,slide1,1,0.8870538490708318,Train
QEG03814,slide2,1,0.9804642797264583,Train
QEG03814,slide3,1,0.9341738744765158,Train
ACT10916,slide1,0,9.623133441371075e-15,Train
ACT10916,slide2,0,1.0146562755014345e-11,Train
ACT10916,slide3,0,0.0002068782058709428,Train
AKJ21791,slide1,0,8.691680148039086e-08,Train
AKJ21791,slide2,0,0.002450721429034495,Train
AKJ21791,slide3,0,5.8354476802475465e-06,Train
ANA67920,slide1,0,5.658942081149805e-08,Train
ANA67920,slide2,0,0.0030560499273650766,Train
ANA67920,slide3,0,4.610301128600104e-06,Train
QBF80611,slide1,1,0.6430694185706287,Train
QBF80611,slide2,1,0.5299683106755261,Train
QBF80611,slide3,1,0.6293316229752793,Train
QCQ19936,slide1,0,1.8175082553018823e-07,Train
QCQ19936,slide2,0,0.0012079388279188077,Train
QCQ19936,slide3,0,2.7468370626618856e-06,Train
ARK08651,slide1,1,0.9436129607061833,Train
ARK08651,slide2,1,0.9738594364299494,Train
ARK08651,slide3,1,0.9442141761939149,Train
ANA67915,slide1,0,7.983066407960377e-08,Train
ANA67915,slide2,0,0.0040911530981836,Train
ANA67915,slide3,0,3.4873275106389467e-06,Train
AY278490,slide1,1,0.6422259756336463,Train
AY278490,slide2,1,0.6636913377152172,Train
AY278490,slide3,1,0.6695870989472349,Train
ABI93999,slide1,0,0.16977426118903127,Train
ABI93999,slide2,0,0.07120452544595726,Train
ABI93999,slide3,0,0.06572785847262062,Train
ACJ66961,slide1,0,0.11481462594652941,Train
ACJ66961,slide2,0,0.11569371623884751,Train
ACJ66961,slide3,0,0.11048996800931149,Train
AKJ21863,slide1,0,1.0913415275937053e-07,Train
AKJ21863,slide2,0,0.0020781774882745753,Train
AKJ21863,slide3,0,3.374989261183754e-06,Train
DQ412606,slide1,1,0.9377392738886482,Train
DQ412606,slide2,1,0.9059609343768523,Train
DQ412606,slide3,1,0.9594227400497001,Train
AXP07345,slide1,0,0.4909355701275878,Train
AXP07345,slide2,0,0.3738898728701279,Train
AXP07345,slide3,0,0.6017651548109564,Train
QGQ60216,slide1,0,8.744711378518029e-08,Train
QGQ60216,slide2,0,3.3824075724962473e-06,Train
QGQ60216,slide3,0,0.03186295709935717,Train
YP_005454245,slide1,0,0.731975812647671,Train
YP_005454245,slide2,0,0.02386733023475775,Train
YP_005454245,slide3,0,0.02636096762827507,Train
QCQ19906,slide1,0,7.530075990246042e-08,Train
QCQ19906,slide2,0,0.00320149028006747,Train
QCQ19906,slide3,0,7.103905329589456e-06,Train
AKJ21893,slide1,0,9.617374905511137e-08,Train
AKJ21893,slide2,0,0.002436404745967133,Train
AKJ21893,slide3,0,3.528590614815663e-06,Train
AYN64561,slide1,1,0.9418948383617735,Train
AYN64561,slide2,1,0.9995810725656256,Train
AYN64561,slide3,1,0.7910179862383082,Train
QDZ36662,slide1,0,1.3743578164349558e-07,Train
QDZ36662,slide2,0,0.020426935663615794,Train
QDZ36662,slide3,0,5.026534351180212e-07,Train
ASU90241,slide1,0,0.519315179826035,Train
ASU90241,slide2,0,0.5277116968961395,Train
ASU90241,slide3,0,0.5762244234886368,Train
AVY53336,slide1,0,2.7205773284977265e-05,Train
AVY53336,slide2,0,2.0548206293628864e-08,Train
AVY53336,slide3,0,2.705070882395444e-06,Train
AMR60833,slide1,0,9.066260839344885e-08,Train
AMR60833,slide2,0,0.0029215443916389434,Train
AMR60833,slide3,0,2.9729728687199085e-06,Train
AMD11118,slide1,0,7.882201989789223e-08,Train
AMD11118,slide2,0,4.53662719507758e-06,Train
AMD11118,slide3,0,0.01794569525012104,Train
AFD98827,slide1,1,0.9578001486015535,Train
AFD98827,slide2,1,0.9682187250603763,Train
AFD98827,slide3,1,0.9791976515799502,Train
QNL24121,slide1,0,4.684926303117606e-06,Train
QNL24121,slide2,0,0.009760621867837339,Train
QNL24121,slide3,0,5.37765411608965e-10,Train
AJP67396,slide1,0,1.1866316813406604e-07,Train
AJP67396,slide2,0,0.0018378790450445355,Train
AJP67396,slide3,0,8.181897953834566e-06,Train
AID56697,slide1,0,9.59328141176148e-08,Train
AID56697,slide2,0,0.002435430457658061,Train
AID56697,slide3,0,4.770113856228093e-06,Train
DQ412575,slide1,1,0.6674218432662684,Train
DQ412575,slide2,1,0.5957322235171852,Train
DQ412575,slide3,1,0.7126794536800874,Train
EU371560,slide1,1,0.6960914574396603,Train
EU371560,slide2,1,0.6049647067819226,Train
EU371560,slide3,1,0.8125334976816935,Train
ASU62499,slide1,0,0.0006205454044711644,Train
ASU62499,slide2,0,4.4085215636821485e-08,Train
ASU62499,slide3,0,2.271950957775169e-08,Train
AY390556,slide1,1,0.43584103367511035,Train
AY390556,slide2,1,0.6905728123485223,Train
AY390556,slide3,1,0.5325538371452239,Train
ABP38313,slide1,0,0.11349430804195669,Train
ABP38313,slide2,0,0.08875112505090575,Train
ABP38313,slide3,0,0.2636392211671299,Train
QNS31084,slide1,0,9.419558894033939e-08,Train
QNS31084,slide2,0,4.633081886419261e-06,Train
QNS31084,slide3,0,0.028732602231893924,Train
ADO39828,slide1,0,1.8114848726421198e-08,Train
ADO39828,slide2,0,4.176520285710785e-14,Train
ADO39828,slide3,0,6.147910832624795e-08,Train
ABP38253,slide1,0,0.2245259270141775,Train
ABP38253,slide2,0,0.0685663824148388,Train
ABP38253,slide3,0,0.09842639494880848,Train
QGQ60234,slide1,0,7.67059506698565e-08,Train
QGQ60234,slide2,0,0.0022288651070547054,Train
QGQ60234,slide3,0,3.8218015675725365e-06,Train
ANI69878,slide1,0,0.6708580008768621,Train
ANI69878,slide2,0,0.5946599957716455,Train
ANI69878,slide3,0,0.6847698418876252,Train
AIV41795,slide1,1,0.9436768551370315,Train
AIV41795,slide2,1,0.8928603643238991,Train
AIV41795,slide3,1,0.9813389438747923,Train
ARK08679,slide1,1,0.9294390919796078,Train
ARK08679,slide2,1,0.9734571889094158,Train
ARK08679,slide3,1,0.9417746324237499,Train
YP_009824967,slide1,0,1.8201758450789997e-05,Train
YP_009824967,slide2,0,4.5556188126863196e-06,Train
YP_009824967,slide3,0,6.965927949141127e-06,Train
QJY77954,slide1,1,0.6906811614043206,Train
QJY77954,slide2,1,0.5780487958932334,Train
QJY77954,slide3,1,0.6036665893894136,Train
AKJ22079,slide1,0,8.97312312493865e-08,Train
AKJ22079,slide2,0,0.003218041890064872,Train
AKJ22079,slide3,0,1.8623161739626354e-06,Train
EU371563,slide1,1,0.5520283253404984,Train
EU371563,slide2,1,0.510800602228214,Train
EU371563,slide3,1,0.8226618766032799,Train
KJ473811,slide1,0,0.00022135784992314753,Train
KJ473811,slide2,0,0.0001766777059639562,Train
KJ473811,slide3,0,0.007902734516347135,Train
AID57105,slide1,0,7.978825100065748e-08,Train
AID57105,slide2,0,0.0038941217962095245,Train
AID57105,slide3,0,4.1842317421331585e-06,Train
AIV41837,slide1,1,0.9513598823675934,Train
AIV41837,slide2,1,0.9098808118887318,Train
AIV41837,slide3,1,0.9622369460852992,Train
AID57003,slide1,0,7.912433471456384e-08,Train
AID57003,slide2,0,0.002278855445701999,Train
AID57003,slide3,0,2.9869738250431815e-06,Train
AEQ55004,slide1,0,4.478325647099479e-07,Train
AEQ55004,slide2,0,6.140231797498429e-07,Train
AEQ55004,slide3,0,0.003212940989892576,Train
AKJ22073,slide1,0,8.801748435943582e-08,Train
AKJ22073,slide2,0,0.0022353671958450093,Train
AKJ22073,slide3,0,2.5711209579332486e-06,Train
AEQ61968,slide1,0,8.333646281325588e-12,Train
AEQ61968,slide2,0,2.1199601976055332e-06,Train
AEQ61968,slide3,0,4.2192202800969674e-05,Train
AKJ21779,slide1,0,1.0293966243647502e-07,Train
AKJ21779,slide2,0,0.002210259382001182,Train
AKJ21779,slide3,0,3.0423530945057703e-06,Train
ADL71497,slide1,0,2.3657954656167893e-05,Train
ADL71497,slide2,0,3.140169201989923e-13,Train
ADL71497,slide3,0,1.9543310028470913e-10,Train
AIX09799,slide1,1,0.9791728438704598,Train
AIX09799,slide2,1,0.946135569505349,Train
AIX09799,slide3,1,0.9568441704503329,Train
KY417148,slide1,0,0.08011484534044828,Train
KY417148,slide2,0,0.00015762528807131604,Train
KY417148,slide3,0,0.0015666228079505135,Train
ALM09382,slide1,0,0.00037987788966687184,Train
ALM09382,slide2,0,6.476912594792214e-07,Train
ALM09382,slide3,0,4.065006873188564e-07,Train
QHA24718,slide1,0,5.112805378253608e-06,Train
QHA24718,slide2,0,3.532799965844643e-08,Train
QHA24718,slide3,0,0.00503856691655408,Train
ASU45696,slide1,1,0.6135896851611702,Train
ASU45696,slide2,1,0.5557265918308392,Train
ASU45696,slide3,1,0.5442948994100325,Train
QMU85417,slide1,0,1.5280133971748988e-07,Train
QMU85417,slide2,0,0.0030511819602814347,Train
QMU85417,slide3,0,4.6760985549456e-05,Train
AAX85678,slide1,1,0.9874586716538732,Train
AAX85678,slide2,1,0.9492009076205133,Train
AAX85678,slide3,1,0.9882823310438714,Train
AKR05184,slide1,0,7.754220162228494e-08,Train
AKR05184,slide2,0,0.002600153967834299,Train
AKR05184,slide3,0,3.2041831531288193e-06,Train
ALA49660,slide1,0,0.46735035168674277,Train
ALA49660,slide2,0,0.5355646736864433,Train
ALA49660,slide3,0,0.5355612523058482,Train
AIM47748,slide1,0,9.395108904551595e-08,Train
AIM47748,slide2,0,0.002418514363536528,Train
AIM47748,slide3,0,4.482985431229746e-06,Train
QFG01712,slide1,0,5.402754402644589e-09,Train
QFG01712,slide2,0,0.00037523080594190376,Train
QFG01712,slide3,0,0.001263979019253745,Train
ASU90747,slide1,0,0.7031746606124668,Train
ASU90747,slide2,0,0.6596493010037938,Train
ASU90747,slide3,0,0.6254099703971567,Train
ASU90340,slide1,0,0.530275664663922,Train
ASU90340,slide2,0,0.578247985794553,Train
ASU90340,slide3,0,0.5677450813291937,Train
ALX27232,slide1,1,0.5116978722121915,Train
ALX27232,slide2,1,0.5926252042311608,Train
ALX27232,slide3,1,0.5430665262343913,Train
ARA15429,slide1,1,0.5999212207458385,Train
ARA15429,slide2,1,0.7362491655969978,Train
ARA15429,slide3,1,0.6615131108816817,Train
ALB08472,slide1,0,9.973950234681103e-08,Train
ALB08472,slide2,0,0.00018070195245823751,Train
ALB08472,slide3,0,5.518164304775234e-06,Train
AZF86130,slide1,0,0.0006229905683283654,Train
AZF86130,slide2,0,0.00242565268481546,Train
AZF86130,slide3,0,1.5394637333542053e-05,Train
QBP84731,slide1,1,0.9568348709465343,Train
QBP84731,slide2,1,0.9873957950676068,Train
QBP84731,slide3,1,0.9400751992037505,Train
AIV41843,slide1,1,0.9915685189023077,Train
AIV41843,slide2,1,0.9390969230599412,Train
AIV41843,slide3,1,0.9657450163647101,Train
AY394997,slide1,1,0.5214159957743117,Train
AY394997,slide2,1,0.7891755536351904,Train
AY394997,slide3,1,0.6298507993858701,Train
AB257344,slide1,1,0.6612203802521827,Train
AB257344,slide2,1,0.5878497121033163,Train
AB257344,slide3,1,0.6492867047195348,Train
AKI29255,slide1,1,0.6125963223307369,Train
AKI29255,slide2,1,0.5734240349514682,Train
AKI29255,slide3,1,0.5539624543210745,Train
AWM11468,slide1,0,5.7655632006455693e-08,Train
AWM11468,slide2,0,0.0038363687838916753,Train
AWM11468,slide3,0,4.186472920631153e-06,Train
ARE29979,slide1,1,0.9194994130501088,Train
ARE29979,slide2,1,0.9550019777806379,Train
ARE29979,slide3,1,0.9867278289490423,Train
ATG84899,slide1,1,0.6175081611696636,Train
ATG84899,slide2,1,0.4479550182993031,Train
ATG84899,slide3,1,0.6452692268366494,Train
AOS89611,slide1,0,5.52846782034451e-08,Train
AOS89611,slide2,0,2.582324008979654e-06,Train
AOS89611,slide3,0,0.0050197241585076165,Train
ALB08311,slide1,1,0.6212145004394275,Train
ALB08311,slide2,1,0.6684406441731213,Train
ALB08311,slide3,1,0.582010695814543,Train
ALA49462,slide1,0,0.587942401898376,Train
ALA49462,slide2,0,0.5688507763323499,Train
ALA49462,slide3,0,0.5057072924825954,Train
HQ890538,slide1,0,0.6234972789791696,Train
HQ890538,slide2,0,0.6888753421488785,Train
HQ890538,slide3,0,0.7519693145685306,Train
AQZ41322,slide1,1,0.45978693928426684,Train
AQZ41322,slide2,1,0.641430094708505,Train
AQZ41322,slide3,1,0.5790006938363085,Train
AXX83315,slide1,1,0.9527983958898433,Train
AXX83315,slide2,1,0.9842502424844288,Train
AXX83315,slide3,1,0.9499207942496761,Train
AGY31034,slide1,0,9.325696208131027e-08,Train
AGY31034,slide2,0,0.0030543826060735065,Train
AGY31034,slide3,0,3.2046352936428754e-06,Train
AXP98439,slide1,0,5.828559217510531e-07,Train
AXP98439,slide2,0,1.5561832004042733e-07,Train
AXP98439,slide3,0,0.0035441244166910485,Train
AH013708,slide1,1,0.9629108519002728,Train
AH013708,slide2,1,0.9316294476837469,Train
AH013708,slide3,1,0.9412488126825654,Train
ATI09437,slide1,0,0.3777827670336974,Train
ATI09437,slide2,0,0.5210705065443497,Train
ATI09437,slide3,0,0.4838401879509419,Train
YP_173238,slide1,1,0.9555073336500645,Train
YP_173238,slide2,1,0.9941241300320339,Train
YP_173238,slide3,1,0.9184420355293269,Train
QGQ60318,slide1,0,9.490632741125576e-08,Train
QGQ60318,slide2,0,3.517828916716889e-06,Train
QGQ60318,slide3,0,0.02050817554155645,Train
APX42137,slide1,0,0.0017438990596088568,Train
APX42137,slide2,0,3.6079806505223215e-09,Train
APX42137,slide3,0,8.393793595036918e-05,Train
QEG03803,slide1,1,0.9555968979692867,Train
QEG03803,slide2,1,0.9259382618206945,Train
QEG03803,slide3,1,0.9736087653138,Train
QCQ19900,slide1,0,7.087575803923741e-08,Train
QCQ19900,slide2,0,0.0032396402839785423,Train
QCQ19900,slide3,0,1.35458111807075e-06,Train
ABN10857,slide1,0,0.18918535570094336,Train
ABN10857,slide2,0,1.7465381253770616e-05,Train
ABN10857,slide3,0,0.00017552671106444687,Train
AJP67456,slide1,0,5.413757312905609e-08,Train
AJP67456,slide2,0,0.004001144152720391,Train
AJP67456,slide3,0,2.7793075869729033e-06,Train
