Accession,Virus,Host_agg,Species_agg,vsWuhan,vsTor2,vsMers,vsOC43,vsHKU1,vs229E,vsNL63,MaxSim,Binds,Source,Binds_prob,Binds_predicted
QOT61179,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.17,73.77,38.31,37.79,36.08,31.18,31.43,97.17,1,Train,0.9999945933680268,1
QNN95905,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.41,73.92,34.34,37.79,35.95,31.11,31.31,97.41,1,Train,0.9999579249776184,1
QJA17432,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.94,74.0,34.72,37.79,35.95,31.11,31.31,96.94,1,Train,0.999997632023454,1
QKY60189,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.56,73.84,34.34,37.93,35.95,30.85,31.27,97.56,1,Train,0.9999970260106996,1
QNO95867,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.94,74.0,34.3,37.79,35.95,31.11,31.31,96.94,1,Train,0.999962554626593,1
QOT55997,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.86,74.0,33.81,37.79,35.95,31.11,31.31,96.86,1,Train,0.9999985260593376,1
QNO85523,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.17,73.84,38.44,37.79,35.95,31.05,31.3,97.17,1,Train,0.9999985040961914,1
QOQ22198,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.01,73.92,33.81,37.79,35.95,31.11,31.31,97.01,1,Train,0.9999924601043724,1
QOT55481,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.09,73.84,34.57,37.79,35.95,31.11,31.31,97.09,1,Test,0.9999537630251704,1
QJR90561,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.94,73.84,34.4,37.79,35.95,31.05,31.3,96.94,1,Train,0.999950957988803,1
QOP83023,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.09,73.84,38.44,37.79,35.95,31.11,31.31,97.09,1,Train,0.999994445012596,1
QJC20475,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.09,73.92,34.63,37.79,35.95,31.11,31.31,97.09,1,Train,0.99999772809987,1
QOP82711,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.7,73.84,38.44,37.79,35.95,31.11,31.31,96.7,1,Train,0.9999976003680412,1
KJ473811,BtRf-BetaCoV/JL2012,Bat,Sarbecovirus,72.76,75.73,39.68,37.5,35.18,34.39,33.79,75.73,0,Test,0.0387950049925262,0
QKV08263,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.33,73.77,38.44,37.76,36.09,31.17,31.32,97.33,1,Train,0.9999925947977956,1
QOQ14692,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.86,73.77,38.44,37.79,35.95,31.11,31.31,96.86,1,Train,0.9999988583755512,1
QJC20259,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.78,74.08,34.72,37.79,35.95,31.11,31.15,96.78,1,Train,0.9999995449070004,1
QOQ28347,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.01,73.69,38.44,37.79,35.95,31.05,31.3,97.01,1,Train,0.9999964232134648,1
QKR85309,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.01,73.69,34.21,37.79,35.95,31.11,31.31,97.01,1,Train,0.9999710424095698,1
QOT61299,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.09,74.0,34.64,37.77,35.76,30.92,31.43,97.09,1,Train,0.999992792677502,1
QOP86848,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.94,73.61,38.44,37.79,35.95,31.05,31.3,96.94,1,Train,0.999997608885108,1
QJR89205,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.01,73.45,34.54,37.52,35.68,30.92,31.04,97.01,1,Train,0.999996215767987,1
QNO82103,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.78,73.53,38.44,37.79,35.95,31.05,31.3,96.78,1,Train,0.99999965297465,1
QOQ19967,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.23,73.92,38.44,37.79,35.95,31.11,31.31,96.23,1,Train,0.9999998219501636,1
QNP06739,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.01,73.53,34.11,37.79,35.95,31.11,31.31,97.01,1,Train,0.9999731956797078,1
QJR94377,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.54,73.69,33.49,37.79,35.95,31.11,31.31,96.54,1,Train,0.9999954795386252,1
QNO99215,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.62,73.69,34.55,37.79,35.95,31.11,31.31,96.62,1,Train,0.9999713344801492,1
QKM75675,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.94,73.61,34.15,37.52,35.54,30.76,30.83,96.94,1,Train,0.9999976086012798,1
QNO83771,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.7,73.53,38.44,37.79,35.95,31.05,31.3,96.7,1,Train,0.999998641334623,1
QNO59327,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.78,73.45,33.9,37.79,35.95,31.11,30.77,96.78,1,Test,0.99998613392308,1
QOP99310,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.99,73.77,41.76,37.79,35.95,31.11,31.31,95.99,1,Test,0.9999998173450554,1
QNO89819,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.54,73.45,38.44,37.79,35.95,31.05,31.3,96.54,1,Train,0.999999349778935,1
QOQ10936,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,97.01,73.84,33.71,37.79,35.95,31.11,30.61,97.01,1,Train,0.9999915681082484,1
QOP87040,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.39,73.45,38.44,37.79,35.95,31.05,31.3,96.39,1,Train,0.999999518870778,1
QNO84083,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.39,73.45,41.76,37.79,35.95,31.24,31.27,96.39,1,Train,0.9999995934301754,1
QOT51425,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.7,73.45,38.44,37.79,35.95,31.05,31.3,96.7,1,Train,0.9999979910640024,1
QKR85177,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.39,73.53,33.56,37.79,35.63,31.11,31.31,96.39,1,Train,0.9999943854336424,1
QOP79976,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.39,73.53,33.52,37.79,35.95,31.11,31.31,96.39,1,Train,0.999995337975138,1
QOQ21718,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.54,73.53,34.48,37.79,35.95,31.11,31.31,96.54,1,Train,0.9999680173236428,1
QOT64250,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.54,73.45,38.44,37.79,35.95,31.05,31.3,96.54,1,Train,0.999997474424142,1
QOP80012,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.7,73.3,34.21,37.79,35.95,31.11,31.27,96.7,1,Train,0.9999773828912918,1
QIQ08820,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.23,73.38,38.44,37.76,36.04,31.05,31.02,96.23,1,Train,0.9999992295951818,1
QKR85093,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.62,73.3,34.11,37.79,35.95,31.11,31.31,96.62,1,Train,0.999986903401673,1
QNO87131,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.84,73.45,38.44,37.79,35.95,31.11,30.52,95.84,1,Test,0.9999998749319406,1
QNE11864,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.39,73.3,33.82,37.79,35.95,31.11,30.65,96.39,1,Train,0.999985280549586,1
LC556375,Severe acute respiratory syndrome-related coronavirus Rc-o319 RNA,Bat,Sarbecovirus,76.48,76.45,33.78,38.0,36.5,34.57,29.87,76.48,0,Train,0.2187577336229636,0
QKR84613,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.23,73.45,34.45,37.79,35.95,31.11,31.31,96.23,1,Train,0.999992432244218,1
QNP07291,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.23,73.45,33.53,37.79,35.95,31.11,31.31,96.23,1,Train,0.9999918636756912,1
QOQ01530,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.6,73.38,38.44,37.79,35.95,31.11,31.31,95.6,1,Train,0.9999998960812468,1
QNO81695,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.39,73.3,38.44,37.79,35.95,31.05,31.3,96.39,1,Train,0.9999988924800808,1
QMU91687,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.31,73.3,34.45,37.79,35.95,31.11,31.15,96.31,1,Train,0.9999930950565904,1
QNO79787,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.92,73.22,38.44,37.79,35.95,31.05,31.3,95.92,1,Train,0.9999996567277116,1
QJR94857,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.99,73.3,33.43,37.79,35.95,31.11,31.31,95.99,1,Train,0.9999938911196302,1
QKV38580,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.15,73.22,33.62,37.79,35.95,31.11,30.65,96.15,1,Train,0.9999923531145476,1
QKV08047,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.54,73.06,33.49,35.74,33.92,29.41,29.43,96.54,1,Train,0.9999995885391774,1
QOD06709,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.99,73.3,34.2,37.79,35.95,31.11,31.31,95.99,1,Train,0.9999930128904808,1
QOT56225,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.07,73.14,33.96,37.79,35.95,31.05,31.14,96.07,1,Train,0.9999977541088167,1
QJR91473,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.07,73.14,33.91,37.79,35.95,31.11,30.65,96.07,1,Train,0.99998842896566,1
QJC20499,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.84,73.3,34.72,37.79,35.95,31.11,31.31,95.84,1,Train,0.9999997453990416,1
QOP79748,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.99,73.14,34.45,37.79,35.95,31.11,31.27,95.99,1,Train,0.9999947172623124,1
QOP92523,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.44,73.14,38.44,37.79,35.95,31.05,31.3,95.44,1,Train,0.9999998440816408,1
MZ190138,Bat SARS-like coronavirus Khosta-2 strain BtCoV/Khosta-2/Rh/Russia/2020,Bat,Sarbecovirus,72.74,73.48,35.06,37.71,35.78,31.57,30.53,73.48,1,Train,0.3628977096299047,0
QKU52833,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.47,72.98,41.29,38.36,36.67,32.59,32.9,96.47,1,Test,0.9999988125887274,1
QNP07519,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,96.07,72.91,33.62,37.79,35.95,31.11,31.31,96.07,1,Train,0.9999933001285216,1
QLH00025,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.6,73.06,38.44,37.79,35.95,31.11,31.31,95.6,1,Train,0.9999999603082552,1
QLG99844,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.44,72.98,38.44,37.79,35.95,31.11,31.31,95.44,1,Test,0.9999999219167512,1
QOQ12904,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.92,73.0,34.32,37.79,35.95,31.05,31.3,95.92,1,Train,0.9999848755162516,1
QKR84973,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.92,72.98,33.53,37.79,35.95,31.11,31.31,95.92,1,Train,0.9999935238091668,1
QJR95037,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.68,73.08,34.45,37.79,35.95,31.11,30.65,95.68,1,Train,0.9999939404682184,1
QNA39319,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.76,72.91,33.75,36.97,35.41,30.59,30.92,95.76,1,Train,0.999999960853702,1
QOP79545,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.6,73.0,34.45,37.79,35.95,31.11,30.65,95.6,1,Train,0.9999939621417568,1
QNV49506,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.84,72.75,33.75,37.79,35.95,31.11,30.65,95.84,1,Train,0.9999999341622792,1
QNO32792,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.68,72.75,33.99,37.79,35.95,31.11,31.18,95.68,1,Train,0.9999930128570702,1
QOP83143,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.37,72.75,38.44,37.79,35.95,31.05,31.3,95.37,1,Train,0.9999999302467508,1
QJR91785,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.52,72.75,34.45,37.79,35.95,31.11,31.31,95.52,1,Test,0.9999956461936984,1
AY559090,SARS coronavirus SinP3,Homo sapiens,SARS-CoV-1,84.44,99.89,34.44,37.15,34.92,34.8,30.26,99.89,1,Train,0.947106561844532,1
QNO31244,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.37,72.67,34.45,37.79,35.95,31.11,31.31,95.37,1,Train,0.9999965582946108,1
QOQ27975,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.05,72.67,38.44,37.79,35.95,31.11,31.31,95.05,1,Train,0.9999972084951017,1
QNO31964,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.21,72.51,34.45,37.79,35.95,31.5,31.31,95.21,1,Train,0.9999965111056764,1
QNN96073,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.21,72.44,34.35,37.65,35.95,31.11,31.31,95.21,1,Train,0.9999954833617808,1
QJR90741,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,94.82,72.36,34.12,37.65,35.81,30.98,31.05,94.82,1,Train,0.9999969562266317,1
QJD48483,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.29,71.65,32.26,33.83,31.76,28.01,27.98,95.29,1,Train,0.9999998841577584,1
QNA40398,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,94.19,71.73,40.83,36.97,35.27,30.59,30.79,94.19,1,Test,0.9999999970071782,1
QJF77146,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,92.77,71.73,37.65,36.97,35.41,30.59,30.79,92.77,1,Train,0.9999999998882269,1
QOT58228,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,93.01,71.57,38.44,37.79,35.95,31.05,31.3,93.01,1,Test,0.9999999923831276,1
QKM75687,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,93.24,71.03,42.08,37.65,35.68,31.12,31.15,93.24,1,Train,0.9999999944803803,1
QJI54253,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,94.03,71.03,32.58,35.09,33.78,29.84,29.63,94.03,1,Train,0.9999999631785368,1
AY559091,SARS coronavirus SinP4,Homo sapiens,SARS-CoV-1,68.16,99.77,30.13,29.87,28.47,30.65,25.66,99.77,1,Test,0.9999618042116556,1
AY351680,SARS coronavirus ZMY 1,Homo sapiens,SARS-CoV-1,83.75,99.17,38.38,37.15,35.09,34.68,29.93,99.17,1,Train,0.9277465188933596,1
QJD47142,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,98.88,82.86,34.3,37.65,35.95,31.11,31.11,98.88,1,Train,0.999999999999819,1
QKV38689,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.37,84.08,34.45,37.79,35.95,31.11,30.65,95.37,1,Train,0.9999956574764814,1
QJR93885,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.13,84.14,34.45,37.79,35.95,31.11,30.65,95.13,1,Train,0.9999956436435676,1
AY613953,SARS coronavirus GZ0403 spike glycoprotein gene,Homo sapiens,SARS-CoV-1,86.51,98.7,37.85,37.15,34.79,34.8,30.84,98.7,1,Train,0.999999994308804,1
QJD47286,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,83.68,74.95,41.76,37.65,35.95,31.11,30.65,83.68,1,Test,1.0,1
AY394980,SARS coronavirus GZ-D,Homo sapiens,SARS-CoV-1,83.43,99.43,36.67,36.67,34.55,35.45,30.25,99.43,1,Train,1.0,1
QNO84047,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,95.37,86.44,38.44,37.79,35.95,31.05,31.3,95.37,1,Train,0.9999999264062468,1
QOQ28095,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,94.74,85.27,38.44,37.79,35.95,31.05,31.3,94.74,1,Train,0.9999999858023424,1
AY707461,SARS coronavirus GD322 S2 protein (S2) gene,Homo sapiens,SARS-CoV-1,91.39,99.25,43.17,42.19,39.32,35.08,33.98,99.25,1,Train,0.9652504988219216,1
AY559089,SARS coronavirus SinP2,Homo sapiens,SARS-CoV-1,87.29,95.76,44.02,42.37,39.36,35.03,34.35,95.76,1,Train,0.9937446500231588,1
YP_009072440,Bat Hp-betacoronavirus/Zhejiang2013],Bat,Beta other,41.08,41.29,33.54,38.11,38.09,32.18,31.68,41.29,0,Train,0.0164538224639489,0
ADM33582,Bat coronavirus HKU9-10-2],Bat,Other,33.08,33.61,35.0,38.43,39.61,31.71,31.86,39.61,0,Test,0.0009386878187142,0
ADM33566,Bat coronavirus HKU9-5-2],Bat,Other,33.63,33.64,34.9,38.43,39.61,31.71,31.73,39.61,0,Train,0.0010206401854555,0
ABN10919,Bat coronavirus HKU9-2],Bat,Other,33.66,33.46,34.88,38.36,40.03,32.83,31.33,40.03,0,Train,0.0004189922920819,0
YP_001039971,Rousettus bat coronavirus HKU9],Bat,Other,32.66,32.48,33.58,38.52,39.84,33.42,31.5,39.84,0,Train,0.071855117449524,0
ABN10927,Bat coronavirus HKU9-3],Bat,Other,33.1,33.47,35.01,40.11,38.47,31.63,32.06,40.11,0,Train,0.0010620480698477,0
ADM33574,Bat coronavirus HKU9-10-1],Bat,Other,33.1,33.47,35.11,40.11,38.47,31.37,32.06,40.11,0,Train,0.0009284767149687,0
ADM33558,Bat coronavirus HKU9-5-1],Bat,Other,33.1,33.47,35.01,40.11,38.47,31.24,31.93,40.11,0,Train,0.0008265293417323,0
QDF43840,Coronavirus BtRt-BetaCoV/GX2018],Bat,Beta other,34.39,33.94,33.05,38.83,38.13,30.86,30.84,38.83,0,Train,0.0093205500300551,0
AVP25406,Rousettus bat coronavirus HKU9],Bat,Other,33.33,32.4,32.75,38.65,38.05,29.96,30.85,38.65,0,Train,0.0045825425409381,0
YP_009273005,Rousettus bat coronavirus],Bat,Other,35.86,34.03,34.92,38.44,38.69,31.97,30.91,38.69,0,Train,0.0013762821384054,0
ABN10935,Bat coronavirus HKU9-4],Bat,Other,35.41,33.5,34.78,39.61,38.11,30.97,33.78,39.61,0,Train,0.096100634581822,0
QKF94914,Rousettus bat coronavirus GCCDC1],Bat,Other,35.96,33.1,39.57,38.18,38.35,32.1,30.91,39.57,0,Train,0.0022051392455725,0
YP_001039962,Pipistrellus bat coronavirus HKU5],Bat,Other,37.11,35.8,63.72,40.49,37.69,35.54,36.13,63.72,0,Test,0.3181785182860465,0
QHA24687,Pipistrellus abramus bat coronavirus HKU5-related],Bat,Other,36.75,35.25,64.06,32.12,37.39,35.65,35.76,64.06,0,Test,0.0420187949858868,0
AWH65932,Pipistrellus bat coronavirus HKU5],Bat,Other,36.88,35.11,63.73,40.2,37.21,35.27,36.39,63.73,0,Train,0.0295700461594624,0
AIA62343,BtPa-BetaCoV/GD2013],Bat,Other,36.74,35.26,63.89,40.76,37.56,36.07,35.65,63.89,0,Train,0.0608865782209989,0
AWH65910,Pipistrellus bat coronavirus HKU5],Bat,Other,36.16,35.62,64.43,33.28,37.44,35.21,36.45,64.43,0,Train,0.0092751695298186,0
ABG47052,Bat coronavirus (BtCoV/133/2005)],Bat,Other,36.31,36.61,67.18,41.69,39.76,31.95,36.51,67.18,0,Train,0.7861878911631507,1
ABN10884,Bat coronavirus HKU5-2],Bat,Other,36.38,36.62,64.01,41.2,37.74,31.71,36.23,64.01,0,Test,0.0231247582225474,0
ABN10893,Bat coronavirus HKU5-3],Bat,Other,36.38,36.62,64.01,41.07,37.74,31.71,36.23,64.01,0,Train,0.0237125358196708,0
AWH65877,Tylonycteris bat coronavirus HKU4],Bat,Other,36.22,37.51,66.54,41.56,39.76,32.05,36.58,66.54,1,Test,0.393944707016133,0
AIA62352,BtTp-BetaCoV/GX2012],Bat,Other,36.13,37.42,66.54,41.56,39.76,32.05,36.58,66.54,0,Train,0.3522132205853496,0
AWH65888,Tylonycteris bat coronavirus HKU4],Bat,Other,41.18,37.61,66.67,41.56,39.76,30.31,36.58,66.67,1,Train,0.5303669062888899,1
AWH65921,Pipistrellus bat coronavirus HKU5],Bat,Other,36.27,34.88,63.6,39.9,36.74,36.54,36.29,63.6,0,Train,0.0332244152396656,0
ABN10857,Bat coronavirus HKU4-3],Bat,Other,40.72,36.51,67.14,41.95,39.89,35.4,36.73,67.14,1,Train,0.8619395504429047,1
ABN10848,Bat coronavirus HKU4-2],Bat,Other,40.72,36.51,67.21,42.08,40.03,35.4,36.73,67.21,1,Train,0.8916581489683706,1
ASL68941,Hypsugo bat coronavirus HKU25],Bat,Other,35.03,36.19,66.27,43.06,38.22,31.15,35.16,66.27,1,Train,0.8242139820125981,1
YP_001039953,Tylonycteris bat coronavirus HKU4],Bat,Other,40.72,36.51,67.06,41.95,39.89,35.4,36.73,67.06,1,Train,0.8699034919785383,1
AWH65899,Tylonycteris bat coronavirus HKU4],Bat,Other,40.85,36.41,67.36,41.82,39.76,35.24,36.58,67.36,1,Train,0.8846881310908885,1
QHA24678,Tylonycteris pachypus bat coronavirus HKU4-related],Bat,Other,35.78,36.51,67.14,41.95,40.03,31.91,36.58,67.14,1,Train,0.7260962223055447,1
ABN10866,Bat coronavirus HKU4-4],Bat,Other,40.58,37.04,66.91,41.82,39.89,31.66,36.58,66.91,1,Test,0.8742006912535483,1
ASL68953,Hypsugo bat coronavirus HKU25],Bat,Other,35.94,35.8,65.85,42.54,38.11,34.13,30.7,65.85,1,Train,0.6348442096988619,1
AUM60014,Middle East respiratory syndrome-related coronavirus],Bat,MERSr,36.28,36.31,67.94,42.08,38.05,35.11,35.11,67.94,0,Train,0.0819916619142953,0
AGY29650,Coronavirus Neoromicia/PML-PHE1/RSA/2011],Bat,MERSr,34.55,35.35,63.4,40.7,38.85,31.41,32.63,63.4,0,Train,0.0031775446613937,0
ATQ39390,Middle East respiratory syndrome-related coronavirus],Bat,MERSr,34.46,35.39,63.21,40.83,38.98,31.16,32.63,63.21,0,Train,0.0018485639122779,0
QGA70702,Erinaceus hedgehog coronavirus HKU31],Other,Other,33.36,34.67,57.76,42.78,41.03,33.8,37.14,57.76,0,Train,0.0406370431941434,0
QAT98898,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.29,34.98,99.26,41.15,38.2,35.82,35.79,99.26,0,Train,0.7963465911692403,1
AHY61337,BtVs-BetaCoV/SC2013],Bat,MERSr,36.3,36.34,67.87,42.36,37.68,34.14,34.52,67.87,0,Train,0.0739510618033232,0
AXP07345,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.19,34.89,99.19,41.15,38.2,35.82,35.79,99.19,0,Train,0.8238890501832432,1
QGA70692,Erinaceus hedgehog coronavirus HKU31],Other,Other,33.27,34.58,57.69,42.65,40.9,33.8,37.14,57.69,0,Train,0.0516194880952461,0
ALL26396,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.17,34.72,99.78,41.41,38.27,35.82,35.79,99.78,1,Train,0.9247590330673624,1
ALA49649,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.19,34.63,99.63,41.28,38.29,35.82,35.79,99.63,1,Train,0.9217600155293144,1
ALA49374,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.19,34.63,99.78,41.28,38.14,35.82,35.79,99.78,1,Test,0.9137636576265966,1
ALA49396,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.19,34.63,99.78,41.28,38.14,35.82,35.79,99.78,1,Train,0.9372408023484377,1
ASU90241,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.19,34.89,99.7,41.28,37.93,35.82,35.79,99.7,1,Train,0.9581336855781516,1
ALA50067,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.19,34.63,99.78,41.28,38.14,35.82,35.79,99.78,1,Train,0.939883758174541,1
AVN89313,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.19,34.7,99.26,41.02,38.07,35.82,35.79,99.26,0,Test,0.7228723897946779,1
AVN89291,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.19,34.7,99.33,41.15,38.2,35.82,35.79,99.33,0,Test,0.7129236376217284,1
ALA49803,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.19,34.63,99.63,41.28,38.14,35.82,35.79,99.63,1,Train,0.942827870146546,1
ANF29239,Middle East respiratory syndrome-related coronavirus],Homo sapiens,MERS,35.1,34.79,99.78,41.28,37.93,35.82,35.79,99.78,1,Train,0.957628603916204,1
AKN24749,Middle East respiratory syndrome-related coronavirus],Homo sapiens,MERS,35.1,34.79,99.85,41.28,37.93,35.82,35.79,99.85,1,Test,0.9371154526894628,1
AYV64549,Middle East respiratory syndrome-related coronavirus],Homo sapiens,MERS,35.19,34.89,99.85,41.28,37.93,35.82,35.79,99.85,1,Test,0.925099428198686,1
QCI31469,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.1,34.79,99.85,41.28,37.93,35.82,35.79,99.85,1,Test,0.9545514601875412,1
ALL26409,Middle East respiratory syndrome-related coronavirus],Camels,MERSr,35.19,34.63,99.85,41.28,38.14,35.82,36.07,99.85,1,Test,0.9228817945792313,1
ALW82691,Middle East respiratory syndrome-related coronavirus],Homo sapiens,MERS,34.89,34.73,99.85,41.28,37.93,35.82,35.79,99.85,1,Train,0.9584233129091952,1
ATG84756,Middle East respiratory syndrome-related coronavirus],Homo sapiens,MERS,35.1,34.79,99.85,41.28,37.93,35.98,35.79,99.85,1,Train,0.9565583551969526,1
QEJ82215,Middle East respiratory syndrome-related coronavirus],Homo sapiens,MERS,35.1,34.89,99.7,41.28,37.93,35.98,35.96,99.7,1,Train,0.9322961561891971,1
